,cases_medellin,DATA,YEAR,YearWeek,LastDayWeek,MONTH,percipitation_medellin,percipitation_medellin_rural,percipitation_medellin_urbano,temperature
209,29,"['2011', 'w02']",2011,201102,2011-01-08,1,25.703549291374394,22.95105258370367,26.85957206022777,22.479357142857147
210,29,"['2011', 'w03']",2011,201103,2011-01-15,1,6.622354847319581,11.394550205083284,4.385247747875477,21.645142857142858
211,26,"['2011', 'w04']",2011,201104,2011-01-22,1,6.046471311094169,1.0617887948446227,8.216306202884612,22.616
212,19,"['2011', 'w05']",2011,201105,2011-01-29,1,0.0,0.0,0.0,23.423142857142853
213,14,"['2011', 'w06']",2011,201106,2011-02-05,2,51.76195969099695,59.39745063989059,48.302048578878576,23.243928571428572
214,13,"['2011', 'w07']",2011,201107,2011-02-12,2,67.45956677556485,75.19037344674555,63.676205126343966,20.48057142857143
215,14,"['2011', 'w08']",2011,201108,2011-02-19,2,4.4852271912542525,4.160965092285822,4.600078144926752,27.32442857142857
216,19,"['2011', 'w09']",2011,201109,2011-02-26,2,36.634300991948756,36.72549140418785,36.68765432458628,24.266214285714284
217,14,"['2011', 'w10']",2011,201110,2011-03-05,3,48.145696431734066,50.47506682031973,47.01407928914977,19.45392857142857
218,9,"['2011', 'w11']",2011,201111,2011-03-12,3,5.221074613522228,6.12157903109196,4.807567368467309,23.812000000000005
219,14,"['2011', 'w12']",2011,201112,2011-03-19,3,98.19884099396359,100.33471798873757,97.18703833048667,23.292
220,7,"['2011', 'w13']",2011,201113,2011-03-26,3,21.361424173856708,18.842537722956152,22.535461457886424,28.010714285714286
221,15,"['2011', 'w14']",2011,201114,2011-04-02,4,70.30216634542086,75.64641315718204,67.78521688136374,27.113142857142854
222,18,"['2011', 'w15']",2011,201115,2011-04-09,4,119.56049930676352,120.04866457860828,119.53548472594528,25.904
223,16,"['2011', 'w16']",2011,201116,2011-04-16,4,71.54996945771467,69.39548222408202,72.90769067049781,28.02135714285714
224,16,"['2011', 'w17']",2011,201117,2011-04-23,4,111.55816800483923,116.92158063759553,108.73375871242895,29.480500000000006
225,9,"['2011', 'w18']",2011,201118,2011-04-30,4,36.35670250889207,36.07310969587686,36.44061403903711,21.224999999999994
226,12,"['2011', 'w19']",2011,201119,2011-05-07,5,70.59282579022147,69.17725006255553,71.05443446764406,24.76464285714286
227,15,"['2011', 'w20']",2011,201120,2011-05-14,5,27.71943214748321,28.37278062087903,27.365573463642487,26.022571428571435
228,22,"['2011', 'w21']",2011,201121,2011-05-21,5,85.18200616499361,92.34759890238443,81.73599052515388,24.639714285714287
229,14,"['2011', 'w22']",2011,201122,2011-05-28,5,62.48597139470717,55.65090446610383,65.73149615803618,24.90842857142857
230,22,"['2011', 'w23']",2011,201123,2011-06-04,6,33.60792269605271,36.394862794415396,32.26067289215809,23.07542857142857
231,18,"['2011', 'w24']",2011,201124,2011-06-11,6,24.89602863490209,24.76817772676404,25.032809345796537,22.875142857142855
232,18,"['2011', 'w25']",2011,201125,2011-06-18,6,62.616737873816824,63.95184789464094,62.27822867023747,24.814642857142854
233,21,"['2011', 'w26']",2011,201126,2011-06-25,6,57.895941891121176,54.93477734229416,59.35948278674486,20.801357142857142
234,26,"['2011', 'w27']",2011,201127,2011-07-02,7,11.822043588634427,12.733457397262836,11.41113199731962,22.518
235,19,"['2011', 'w28']",2011,201128,2011-07-09,7,64.70844182991266,64.8751108246725,64.66802693549941,23.13042857142857
236,11,"['2011', 'w29']",2011,201129,2011-07-16,7,28.89242576157793,29.322525590686983,28.728388466961075,25.131000000000004
237,9,"['2011', 'w30']",2011,201130,2011-07-23,7,46.090680124986456,46.43050474579207,45.928404239255066,23.18042857142857
238,16,"['2011', 'w31']",2011,201131,2011-07-30,7,38.78715942581843,36.97576350658989,39.73633541319632,21.917
239,12,"['2011', 'w32']",2011,201132,2011-08-06,8,14.880213257442875,15.582085097124036,14.684771953531909,22.487428571428577
240,12,"['2011', 'w33']",2011,201133,2011-08-13,8,56.08573565405511,54.691479166694315,56.848192038710614,24.43692857142857
241,15,"['2011', 'w34']",2011,201134,2011-08-20,8,36.04886839446497,35.020486897546895,36.50989876954846,22.410499999999995
242,20,"['2011', 'w35']",2011,201135,2011-08-27,8,26.350320255204352,25.813363363662205,26.63129160170419,22.62842857142857
243,9,"['2011', 'w36']",2011,201136,2011-09-03,9,41.11790090478557,40.26939503950773,41.35069141805954,25.08871428571429
244,10,"['2011', 'w37']",2011,201137,2011-09-10,9,62.44470202191751,59.346308842488526,63.73976087839529,27.079285714285717
245,14,"['2011', 'w38']",2011,201138,2011-09-17,9,58.232660143187395,64.57138983224326,55.171976903957656,25.524428571428576
246,14,"['2011', 'w39']",2011,201139,2011-09-24,9,35.485114544219755,36.670273682460696,34.82234849156269,23.37
247,7,"['2011', 'w40']",2011,201140,2011-10-01,10,61.14189894059126,64.89516721624108,59.411058943249024,27.179928571428572
248,14,"['2011', 'w41']",2011,201141,2011-10-08,10,67.79271509859232,73.2096038233255,65.26678017044412,27.77692857142857
249,12,"['2011', 'w42']",2011,201142,2011-10-15,10,83.30398733736726,84.21296326918305,82.84066787683959,22.480642857142858
250,9,"['2011', 'w43']",2011,201143,2011-10-22,10,40.12318995740446,39.66054119257535,40.382243588560044,21.015714285714285
251,12,"['2011', 'w44']",2011,201144,2011-10-29,10,53.38298737383604,53.61800746065408,53.20197083149568,26.12257142857143
252,6,"['2011', 'w45']",2011,201145,2011-11-05,11,49.731024318403854,51.01075847897553,49.3750696920239,27.020571428571426
253,7,"['2011', 'w46']",2011,201146,2011-11-12,11,84.57397839781339,98.49914199073534,77.94442289337766,27.97942857142857
254,11,"['2011', 'w47']",2011,201147,2011-11-19,11,62.75298234010965,60.27162746761157,63.93017331281507,25.08807142857143
255,9,"['2011', 'w48']",2011,201148,2011-11-26,11,52.3628251137811,53.61989935262192,51.756848259420345,25.893285714285717
256,14,"['2011', 'w49']",2011,201149,2011-12-03,12,56.48781671810508,78.54354142820202,46.87942066528761,22.434214285714283
257,14,"['2011', 'w50']",2011,201150,2011-12-10,12,56.09351053225978,35.587378580213155,65.62293077538685,19.965
258,17,"['2011', 'w51']",2011,201151,2011-12-17,12,48.815936887965485,46.131911221103394,49.62481657649617,24.392142857142854
259,22,"['2011', 'w52']",2011,201152,2011-12-24,12,30.300541045370327,30.674983573766152,30.077190415330247,22.234928571428576
260,16,"['2012', 'w01']",2012,201201,2012-01-07,1,1.4519607928279643,0.03693636557906146,2.077507409476286,23.421285714285712
261,14,"['2012', 'w02']",2012,201202,2012-01-07,1,1.4519607928279643,0.03693636557906146,2.077507409476286,23.421285714285712
262,18,"['2012', 'w03']",2012,201203,2012-01-14,1,50.31052220445849,57.779595180179776,46.85720204676755,24.03942857142857
263,12,"['2012', 'w04']",2012,201204,2012-01-21,1,12.567943133311214,13.110302781828358,12.31972867247749,22.868428571428577
264,13,"['2012', 'w05']",2012,201205,2012-01-28,1,2.5859239322969105,0.01304390027327238,3.7284737690185685,21.051142857142857
265,8,"['2012', 'w06']",2012,201206,2012-02-04,2,29.552717479433078,30.54366128916902,29.080215380302768,24.335
266,4,"['2012', 'w07']",2012,201207,2012-02-11,2,1.4343193668000245,0.5911979550900667,1.7918561596273568,25.50671428571428
267,12,"['2012', 'w08']",2012,201208,2012-02-18,2,0.0,0.0,0.0,22.497
268,15,"['2012', 'w09']",2012,201209,2012-02-25,2,34.058021575846574,36.44368355470003,33.03027351032918,23.51014285714286
269,14,"['2012', 'w10']",2012,201210,2012-03-03,3,25.982942317842088,24.354460289397675,26.6862413311134,24.002714285714283
270,16,"['2012', 'w11']",2012,201211,2012-03-10,3,31.868037255445923,32.838890719528926,31.42361736373023,23.663071428571428
271,13,"['2012', 'w12']",2012,201212,2012-03-17,3,43.84089454102129,42.555335477930335,44.48207427945765,22.87364285714286
272,8,"['2012', 'w13']",2012,201213,2012-03-24,3,44.22894139380866,48.65392892878988,42.21393628891808,23.697
273,18,"['2012', 'w14']",2012,201214,2012-03-31,3,60.73614171039178,70.42428084686759,56.313747564700186,24.4045
274,10,"['2012', 'w15']",2012,201215,2012-04-07,4,98.57283828732963,94.49941240716095,100.36039102664644,24.91907142857142
275,9,"['2012', 'w16']",2012,201216,2012-04-14,4,78.90583557121745,80.65183031846937,78.19511626502587,22.56642857142857
276,10,"['2012', 'w17']",2012,201217,2012-04-21,4,83.18334303689987,90.55073800340368,79.99230749468109,23.571928571428572
277,10,"['2012', 'w18']",2012,201218,2012-04-28,4,82.64831974912197,84.85146827283114,81.70038865240677,25.413071428571428
278,15,"['2012', 'w19']",2012,201219,2012-05-05,5,54.86497385398914,56.86483222873891,53.72285906200866,24.492785714285716
279,13,"['2012', 'w20']",2012,201220,2012-05-12,5,38.84072147934547,37.840473790330016,39.380094585944455,24.712285714285716
280,9,"['2012', 'w21']",2012,201221,2012-05-19,5,49.61859080863087,47.205825746923246,50.46900921475548,25.04542857142857
281,9,"['2012', 'w22']",2012,201222,2012-05-26,5,14.865197336494706,15.58501569982888,14.5409296108919,24.364142857142852
282,19,"['2012', 'w23']",2012,201223,2012-06-02,6,10.318280008263672,9.94655901590983,10.483911221457241,22.262785714285712
283,8,"['2012', 'w24']",2012,201224,2012-06-09,6,43.45537548280032,41.0523526477353,44.70536557980593,24.20957142857143
284,15,"['2012', 'w25']",2012,201225,2012-06-16,6,35.043729268490004,34.810942931106126,35.38666067035071,24.208500000000004
285,13,"['2012', 'w26']",2012,201226,2012-06-23,6,16.637051785879947,16.518082634262413,16.671492676523766,23.92142857142857
286,13,"['2012', 'w27']",2012,201227,2012-06-30,6,33.096657967836,32.453268496656186,33.4087350196123,20.49521428571429
287,13,"['2012', 'w28']",2012,201228,2012-07-07,7,44.240927196861946,45.86287952678791,43.63074095966694,21.108
288,13,"['2012', 'w29']",2012,201229,2012-07-14,7,7.3205613048563025,6.059863099441436,7.875895786517031,22.329785714285716
289,15,"['2012', 'w30']",2012,201230,2012-07-21,7,11.811586095931682,11.328044023260402,12.052804395563182,21.999285714285712
290,12,"['2012', 'w31']",2012,201231,2012-07-28,7,26.054491509745212,27.790435625850293,25.22838132622767,23.68157142857143
291,13,"['2012', 'w32']",2012,201232,2012-08-04,8,28.23676996363865,23.586873470066827,30.504409250176657,24.943571428571428
292,13,"['2012', 'w33']",2012,201233,2012-08-11,8,55.39663953678182,51.0541541463511,57.659939904801185,23.402785714285717
293,17,"['2012', 'w34']",2012,201234,2012-08-18,8,64.6321963071077,61.89338572589672,65.94933611862918,20.153
294,10,"['2012', 'w35']",2012,201235,2012-08-25,8,24.38595774609395,25.54222356639623,23.835801939591533,23.987
295,24,"['2012', 'w36']",2012,201236,2012-09-01,9,6.486456102699751,6.55687003377555,6.434695086380072,22.446642857142855
296,18,"['2012', 'w37']",2012,201237,2012-09-08,9,21.263688982801234,22.247969751657486,20.799896077930907,27.09842857142857
297,18,"['2012', 'w38']",2012,201238,2012-09-15,9,30.79409423996421,30.799082664360746,30.75580942474552,26.758857142857146
298,15,"['2012', 'w39']",2012,201239,2012-09-22,9,27.29136656599588,27.36217851661829,27.242941874968643,29.81942857142857
299,16,"['2012', 'w40']",2012,201240,2012-09-29,9,43.95249569673413,44.212904332801344,43.7268422147132,25.881357142857148
300,21,"['2012', 'w41']",2012,201241,2012-10-06,10,25.82893088702416,27.244737180534766,25.25259413893709,24.886142857142854
301,22,"['2012', 'w42']",2012,201242,2012-10-13,10,91.10005739961608,95.13264353977888,89.11506632254559,26.132571428571428
302,15,"['2012', 'w43']",2012,201243,2012-10-20,10,72.15922551921969,77.072156185574,69.77955404472094,29.24
303,14,"['2012', 'w44']",2012,201244,2012-10-27,10,30.322279578678604,29.834081856640072,30.605193326444148,25.5855
304,14,"['2012', 'w45']",2012,201245,2012-11-03,11,19.606159849220575,19.924217796556047,19.33439150709832,21.65142857142857
305,12,"['2012', 'w46']",2012,201246,2012-11-10,11,68.64347555252428,72.97744643676684,66.33505152492462,23.83514285714286
306,16,"['2012', 'w47']",2012,201247,2012-11-17,11,62.29276906891967,59.28462155061067,64.00722356021431,26.228428571428577
307,25,"['2012', 'w48']",2012,201248,2012-11-24,11,32.22457496066565,30.88018116927953,32.745243331721284,25.82185714285714
308,10,"['2012', 'w49']",2012,201249,2012-12-01,12,40.94897777576919,39.99045955270961,41.46970975549848,23.302142857142854
309,17,"['2012', 'w50']",2012,201250,2012-12-08,12,15.449643882627928,16.06592446202817,15.117094856444066,21.592214285714284
310,11,"['2012', 'w51']",2012,201251,2012-12-15,12,0.0,0.0,0.0,21.928714285714282
311,5,"['2012', 'w52']",2012,201252,2012-12-22,12,11.450502216219153,11.274345839081182,11.50143209906439,20.77642857142857
312,29,"['2013', 'w01']",2013,201301,2013-01-05,1,0.0,0.0,0.0,22.715785714285712
313,46,"['2013', 'w02']",2013,201302,2013-01-12,1,19.532405318918453,20.922434234158427,18.85695922994205,24.784000000000002
314,31,"['2013', 'w03']",2013,201303,2013-01-19,1,11.588065744192345,12.18515464395717,11.285159722960374,21.10878571428572
315,37,"['2013', 'w04']",2013,201304,2013-01-26,1,0.0,0.0,0.0,23.461142857142853
316,41,"['2013', 'w05']",2013,201305,2013-02-02,2,68.95670288838494,79.06822877782555,64.06134677655118,20.16092857142857
317,41,"['2013', 'w06']",2013,201306,2013-02-09,2,7.430183335747079,3.6750671884287964,9.233757019904852,24.856642857142862
318,32,"['2013', 'w07']",2013,201307,2013-02-16,2,22.72337274139605,22.480424966213207,22.954709403395285,23.654571428571426
319,39,"['2013', 'w08']",2013,201308,2013-02-23,2,27.3743664455951,32.64123496848028,24.75952016914047,25.301357142857146
320,50,"['2013', 'w09']",2013,201309,2013-03-02,3,8.277004050634083,7.345320603582595,8.681788810334808,24.234214285714284
321,43,"['2013', 'w10']",2013,201310,2013-03-09,3,17.54028895512241,18.71542974647117,16.98397230978094,25.959285714285713
322,46,"['2013', 'w11']",2013,201311,2013-03-16,3,50.51605782908702,51.44883084366286,50.099213673203344,27.829785714285716
323,52,"['2013', 'w12']",2013,201312,2013-03-23,3,31.03988167624897,30.450394148872675,31.34253131470635,23.69721428571429
324,38,"['2013', 'w13']",2013,201313,2013-03-30,3,18.7896922588796,18.88028505274639,18.74798957659441,29.333142857142857
325,58,"['2013', 'w14']",2013,201314,2013-04-06,4,19.3795749422382,18.942021613881213,19.63645711900743,24.837714285714284
326,59,"['2013', 'w15']",2013,201315,2013-04-13,4,48.04472111488164,45.60755775781071,49.214769798654594,26.679428571428577
327,53,"['2013', 'w16']",2013,201316,2013-04-20,4,46.60642133002287,44.12506042333041,47.75902551048976,26.14128571428571
328,48,"['2013', 'w17']",2013,201317,2013-04-27,4,74.04674765986108,72.57677090041302,74.53628362965057,24.750714285714285
329,45,"['2013', 'w18']",2013,201318,2013-05-04,5,48.02843473044147,47.41166791270896,48.20202005001092,23.901714285714284
330,41,"['2013', 'w19']",2013,201319,2013-05-11,5,50.781059068344405,53.0826297386833,49.676552271552076,25.586785714285718
331,62,"['2013', 'w20']",2013,201320,2013-05-18,5,96.03341094155485,92.56836958991155,97.48603860921469,26.6675
332,46,"['2013', 'w21']",2013,201321,2013-05-25,5,45.3562153867995,43.25766371206386,46.28527633647169,26.00164285714286
333,60,"['2013', 'w22']",2013,201322,2013-06-01,6,11.456394906634829,11.445691904238458,11.470207880483837,23.51257142857143
334,61,"['2013', 'w23']",2013,201323,2013-06-08,6,26.77575455559359,26.49181183870288,26.918046516904553,20.88842857142857
335,66,"['2013', 'w24']",2013,201324,2013-06-15,6,38.62950010987485,37.4724085100607,39.27923500941881,22.57092857142857
336,68,"['2013', 'w25']",2013,201325,2013-06-22,6,56.31709693847819,55.15637180171727,56.991952716415405,21.5125
337,46,"['2013', 'w26']",2013,201326,2013-06-29,6,14.775442605546779,14.893805446947255,14.765304581913213,23.78835714285714
338,51,"['2013', 'w27']",2013,201327,2013-07-06,7,25.387968048098987,25.2442587380248,25.45274272231134,22.885857142857148
339,63,"['2013', 'w28']",2013,201328,2013-07-13,7,8.250656273360544,7.741286561684909,8.546283004944321,23.7965
340,45,"['2013', 'w29']",2013,201329,2013-07-20,7,10.753539516962364,11.102466090635405,10.556565586253633,24.19742857142857
341,46,"['2013', 'w30']",2013,201330,2013-07-27,7,20.10732342252445,20.34047092043836,19.910574863735928,24.76871428571428
342,30,"['2013', 'w31']",2013,201331,2013-08-03,8,38.669843335996134,36.567336236566746,39.61426685613796,22.38192857142857
343,41,"['2013', 'w32']",2013,201332,2013-08-10,8,72.7941347050279,67.86560021967128,75.31642764281537,23.604857142857146
344,44,"['2013', 'w33']",2013,201333,2013-08-17,8,32.466467551131714,34.76150650494341,31.446674686075074,24.234928571428572
345,54,"['2013', 'w34']",2013,201334,2013-08-24,8,40.93172673379375,39.29385526353035,41.68649362235709,25.206857142857146
346,36,"['2013', 'w35']",2013,201335,2013-08-31,8,57.072596912091605,58.351649781932004,56.34557728502367,25.78871428571428
347,40,"['2013', 'w36']",2013,201336,2013-09-07,9,37.07035721523293,36.32417900251306,37.39938792593061,27.000571428571426
348,34,"['2013', 'w37']",2013,201337,2013-09-14,9,18.306617020292485,19.11090956678713,17.8857116289824,23.879285714285718
349,39,"['2013', 'w38']",2013,201338,2013-09-21,9,23.87361920469246,23.87840313416172,23.8041163143183,25.791285714285717
350,41,"['2013', 'w39']",2013,201339,2013-09-28,9,76.96532453956533,77.3195704298895,76.7969691435568,23.464714285714283
351,43,"['2013', 'w40']",2013,201340,2013-10-05,10,36.85434742818339,38.02503787192746,36.216161426245975,26.195785714285716
352,42,"['2013', 'w41']",2013,201341,2013-10-12,10,77.11031752242913,78.0134925833071,76.61126627622555,25.589714285714287
353,48,"['2013', 'w42']",2013,201342,2013-10-19,10,44.37990525875879,45.05569146059562,44.18680801835472,20.145928571428573
354,48,"['2013', 'w43']",2013,201343,2013-10-26,10,28.61178898229468,29.823966472736306,28.038578961265067,22.098428571428574
355,40,"['2013', 'w44']",2013,201344,2013-11-02,11,90.46686671224792,91.602192017652,89.66642058299671,24.21007142857143
356,48,"['2013', 'w45']",2013,201345,2013-11-09,11,22.96673287035377,24.906585534874374,22.281453136507867,23.830928571428572
357,37,"['2013', 'w46']",2013,201346,2013-11-16,11,47.176816367386856,36.88562400559873,51.823304216408154,24.118571428571425
358,46,"['2013', 'w47']",2013,201347,2013-11-23,11,40.69334285847087,46.55843714239517,38.151898079849296,25.50857142857143
359,41,"['2013', 'w48']",2013,201348,2013-11-30,11,65.44783438923064,78.01005548209959,59.77761670404358,25.312857142857148
360,38,"['2013', 'w49']",2013,201349,2013-12-07,12,20.39019810191084,18.379665089574992,21.25597770430629,23.875571428571426
361,48,"['2013', 'w50']",2013,201350,2013-12-14,12,33.40714248906686,31.156137565023084,34.403493727810286,23.755714285714287
362,38,"['2013', 'w51']",2013,201351,2013-12-21,12,0.04205273746399766,0.02597112056713749,0.04858582880612256,24.476714285714284
363,23,"['2013', 'w52']",2013,201352,2013-12-28,12,5.078861495281787,0.3520172635138323,7.162798535053514,19.415357142857143
364,49,"['2014', 'w01']",2014,201401,2014-01-04,1,39.03970176511175,43.03715272433516,37.12286528795486,23.294142857142862
365,57,"['2014', 'w02']",2014,201402,2014-01-11,1,0.4232849542130816,0.021005086852732488,0.5983320301709216,21.166642857142858
366,61,"['2014', 'w03']",2014,201403,2014-01-18,1,15.661467980532832,14.131475529463394,16.40116810992569,23.71792857142857
367,59,"['2014', 'w04']",2014,201404,2014-01-25,1,12.881561189778008,13.291830864505492,12.706194535887626,22.6795
368,39,"['2014', 'w05']",2014,201405,2014-02-01,2,1.343628174969192,1.8769147168035087,1.059145705494146,22.031285714285712
369,38,"['2014', 'w06']",2014,201406,2014-02-08,2,10.049571698986098,8.616162318538352,10.7759690351525,21.444142857142857
370,40,"['2014', 'w07']",2014,201407,2014-02-15,2,25.12212355876893,26.563789036423678,24.366107995618915,24.345785714285718
371,33,"['2014', 'w08']",2014,201408,2014-02-22,2,55.931018755641844,60.17390071021186,53.86538619495224,22.77042857142857
372,30,"['2014', 'w09']",2014,201409,2014-03-01,3,43.63585470197198,44.387061167684735,43.126707546537524,24.499071428571426
373,25,"['2014', 'w10']",2014,201410,2014-03-08,3,39.32667521615797,37.95345669714149,39.94056135628809,21.43478571428572
374,37,"['2014', 'w11']",2014,201411,2014-03-15,3,18.440870861461068,18.779286174267387,18.25469319366837,21.035857142857143
375,32,"['2014', 'w12']",2014,201412,2014-03-22,3,10.307088592174804,11.922671679713302,9.62837120660333,25.05357142857143
376,29,"['2014', 'w13']",2014,201413,2014-03-29,3,9.929058126722918,9.885679816047928,9.961174652041002,25.31092857142857
377,34,"['2014', 'w14']",2014,201414,2014-04-05,4,8.898264446753885,10.311366249858473,8.207530719362337,24.934857142857147
378,32,"['2014', 'w15']",2014,201415,2014-04-12,4,36.694410046662796,33.48860350599611,38.27568039816535,25.347214285714283
379,27,"['2014', 'w16']",2014,201416,2014-04-19,4,81.1801270538934,82.90944165515441,80.43505699441707,24.45642857142857
380,43,"['2014', 'w17']",2014,201417,2014-04-26,4,43.57062297753607,43.64035429148282,43.41803821394791,24.394
381,44,"['2014', 'w18']",2014,201418,2014-05-03,5,48.53005341363043,46.00922420888708,49.60870183101349,23.70285714285714
382,35,"['2014', 'w19']",2014,201419,2014-05-10,5,35.09314513102043,36.9990562743035,34.13434421666004,22.92
383,29,"['2014', 'w20']",2014,201420,2014-05-17,5,42.56596987119157,39.09285843982789,44.0549885734303,24.795214285714287
384,29,"['2014', 'w21']",2014,201421,2014-05-24,5,62.71903447737831,61.16577549072855,63.378223085425,26.084
385,28,"['2014', 'w22']",2014,201422,2014-05-31,5,20.05031293973756,18.372644318474666,20.811631853743158,25.379357142857142
386,45,"['2014', 'w23']",2014,201423,2014-06-07,6,34.49131900773329,34.088296674415105,34.826391497296115,23.896500000000003
387,44,"['2014', 'w24']",2014,201424,2014-06-14,6,17.135684529629458,14.940989920770493,18.162702341856484,27.185357142857143
388,31,"['2014', 'w25']",2014,201425,2014-06-21,6,31.016930945077736,28.93680403935161,32.07250546611816,23.117571428571434
389,44,"['2014', 'w26']",2014,201426,2014-06-28,6,20.493606156938807,19.902144433219654,20.793057141344963,23.624214285714288
390,77,"['2014', 'w27']",2014,201427,2014-07-05,7,15.956514484108016,17.438909011935266,15.211363257458995,23.82385714285714
391,56,"['2014', 'w28']",2014,201428,2014-07-12,7,3.1830632290121015,3.4633748852112447,3.0647579680133394,25.98992857142857
392,69,"['2014', 'w29']",2014,201429,2014-07-19,7,3.621319423740885,3.5847971543597708,3.644234595582112,25.287142857142854
393,76,"['2014', 'w30']",2014,201430,2014-07-26,7,7.436327002373742,7.625439253175893,7.3313368930032325,23.68228571428571
394,112,"['2014', 'w31']",2014,201431,2014-08-02,8,50.696680391834434,47.076994296548435,52.29260747787158,22.485428571428574
395,97,"['2014', 'w32']",2014,201432,2014-08-09,8,39.65025374304518,38.17398119663847,40.41551471952396,20.958571428571428
396,98,"['2014', 'w33']",2014,201433,2014-08-16,8,16.665739059858538,15.576827172956605,17.20012677954809,22.96592857142857
397,82,"['2014', 'w34']",2014,201434,2014-08-23,8,42.63811500096351,42.47760072744987,42.728003503400394,25.899285714285718
398,88,"['2014', 'w35']",2014,201435,2014-08-30,8,14.768871212557645,14.526892985468324,14.860393477735936,24.111428571428572
399,126,"['2014', 'w36']",2014,201436,2014-09-06,9,42.38732118361883,46.83359443968622,40.13606871343338,24.10085714285714
400,123,"['2014', 'w37']",2014,201437,2014-09-13,9,55.967576224454795,56.188263026527736,55.76292833978109,25.35235714285714
401,117,"['2014', 'w38']",2014,201438,2014-09-20,9,25.489879068057146,26.84050938265335,24.770834222725487,25.330785714285717
402,112,"['2014', 'w39']",2014,201439,2014-09-27,9,11.178604854510931,10.600323128124367,11.323238334125705,27.053785714285716
403,96,"['2014', 'w40']",2014,201440,2014-10-04,10,94.94198437283129,95.25975249193716,94.75743099342793,26.29242857142857
404,95,"['2014', 'w41']",2014,201441,2014-10-11,10,41.82289581528593,41.00922253765345,42.105550599108994,28.707571428571423
405,68,"['2014', 'w42']",2014,201442,2014-10-18,10,50.64561492301645,53.803292481795594,49.0273712774881,25.098142857142854
406,89,"['2014', 'w43']",2014,201443,2014-10-25,10,48.57502582270154,47.61096425033421,49.127665297348365,25.97742857142857
407,76,"['2014', 'w44']",2014,201444,2014-11-01,11,35.83132434070333,39.3976710923052,33.8504923240017,26.56
408,68,"['2014', 'w45']",2014,201445,2014-11-08,11,79.86239971237278,77.82359051727441,81.06594711679492,23.381071428571428
409,68,"['2014', 'w46']",2014,201446,2014-11-15,11,7.296234430896772,6.912467553880477,7.4690626821418835,23.94271428571429
410,57,"['2014', 'w47']",2014,201447,2014-11-22,11,25.88606188324127,26.178677592070198,25.680061662676536,23.518428571428572
411,44,"['2014', 'w48']",2014,201448,2014-11-29,11,33.772508521924486,34.17890794887635,33.56075715803206,21.538214285714282
412,74,"['2014', 'w49']",2014,201449,2014-12-06,12,54.28696169662237,52.4476873462327,54.91821107808357,23.75557142857143
413,61,"['2014', 'w50']",2014,201450,2014-12-13,12,34.134604262022556,35.8834252719142,33.41176902434431,25.580928571428572
414,75,"['2014', 'w51']",2014,201451,2014-12-20,12,0.0,0.0,0.0,24.458714285714283
415,63,"['2014', 'w52']",2014,201452,2014-12-27,12,0.0,0.0,0.0,23.396642857142854
416,104,"['2015', 'w01']",2015,201501,2015-01-03,1,0.0,0.0,0.0,22.66407142857143
