,cases_medellin,DATA,YEAR,YearWeek,LastDayWeek,MONTH,temperature,percipitation_medellin,percipitation_medellin_rural,percipitation_medellin_urbano
507,263,"['2016', 'w40']",2016,201640,2016-10-01,10,25.89128571428572,50.95836958016162,53.54191921943629,49.59487628718035
508,262,"['2016', 'w41']",2016,201641,2016-10-08,10,25.774785714285716,26.19754317954456,25.54245420446718,26.44579714405427
509,255,"['2016', 'w42']",2016,201642,2016-10-15,10,25.130357142857147,79.51480900977731,82.51708784195537,78.0755286238609
510,226,"['2016', 'w43']",2016,201643,2016-10-22,10,23.06357142857143,47.36537008848811,49.0387781350509,46.49300420896723
511,185,"['2016', 'w44']",2016,201644,2016-10-29,10,26.150714285714283,62.60173939905511,64.80393631792299,61.57294882590618
512,184,"['2016', 'w45']",2016,201645,2016-11-05,11,21.907357142857148,33.88069401853685,34.51178188277903,33.57231667041778
513,192,"['2016', 'w46']",2016,201646,2016-11-12,11,25.211785714285718,63.47911273198119,63.69805375043896,63.37341556899045
514,181,"['2016', 'w47']",2016,201647,2016-11-19,11,23.003571428571433,69.57362497892096,71.24878209524108,68.65405074489226
515,143,"['2016', 'w48']",2016,201648,2016-11-26,11,21.720642857142852,8.57237569877639,7.85619711023598,8.86117940233388
516,116,"['2016', 'w49']",2016,201649,2016-12-03,12,23.935142857142854,71.19318248528282,68.96854970098119,72.17189544264329
517,124,"['2016', 'w50']",2016,201650,2016-12-10,12,21.406642857142856,20.62237911938265,21.92895301136994,19.91513749153242
518,122,"['2016', 'w51']",2016,201651,2016-12-17,12,19.817928571428574,24.94243390139943,25.61844108968542,24.52145070253162
519,110,"['2016', 'w52']",2016,201652,2016-12-24,12,24.742214285714287,0.0,0.0,0.0
520,89,"['2017', 'w01']",2017,201701,2017-01-07,1,22.242642857142858,13.28599430877652,21.42050948442468,9.587827668058761
521,99,"['2017', 'w02']",2017,201702,2017-01-07,1,22.242642857142858,13.28599430877652,21.42050948442468,9.587827668058761
522,78,"['2017', 'w03']",2017,201703,2017-01-14,1,22.25992857142857,56.64834694717779,46.88241064375725,60.85485614067917
523,69,"['2017', 'w04']",2017,201704,2017-01-21,1,22.31592857142857,0.176723892901114,0.008880853883310218,0.249710283366912
524,57,"['2017', 'w05']",2017,201705,2017-01-28,1,24.89635714285714,0.0,0.0,0.0
525,52,"['2017', 'w06']",2017,201706,2017-02-04,2,23.737071428571426,22.65427107006707,22.92355106556473,22.46023272330608
526,47,"['2017', 'w07']",2017,201707,2017-02-11,2,25.41107142857143,4.184477109210218,1.440383215918057,5.486663585846578
527,51,"['2017', 'w08']",2017,201708,2017-02-18,2,24.225285714285718,0.4201875955939519,0.4695300724195398,0.5969196612681817
528,50,"['2017', 'w09']",2017,201709,2017-02-25,2,21.513,33.61878769110067,42.28853331211108,29.40612869087709
529,48,"['2017', 'w10']",2017,201710,2017-03-04,3,23.772714285714283,11.8738681925902,12.5472688852301,11.49075545619387
530,40,"['2017', 'w11']",2017,201711,2017-03-11,3,22.997714285714284,67.99092260253482,72.64724514910564,65.59855660145436
531,42,"['2017', 'w12']",2017,201712,2017-03-18,3,19.385428571428573,51.50529888123556,52.353966413028,50.95927901202386
532,41,"['2017', 'w13']",2017,201713,2017-03-25,3,24.162714285714287,49.46250619047893,54.97345612429191,46.89150513705857
533,56,"['2017', 'w14']",2017,201714,2017-04-01,4,22.897214285714284,73.19034809902057,77.98891862855442,70.77933530949672
534,43,"['2017', 'w15']",2017,201715,2017-04-08,4,22.59242857142857,17.66216333719724,17.83525330824552,17.57413311081195
535,57,"['2017', 'w16']",2017,201716,2017-04-15,4,23.934714285714282,51.17419075220353,52.08200753714151,50.72273991381357
536,38,"['2017', 'w17']",2017,201717,2017-04-22,4,22.143357142857145,36.14602997735265,35.88042157053371,36.28007125832619
537,37,"['2017', 'w18']",2017,201718,2017-04-29,4,23.1465,34.01645418378423,30.87539404129637,35.58548196652614
538,40,"['2017', 'w19']",2017,201719,2017-05-06,5,24.346857142857143,71.8608304767464,70.76568070033899,72.17978387983567
539,46,"['2017', 'w20']",2017,201720,2017-05-13,5,17.052285714285713,81.63883934914124,83.62031901493164,80.54919395763939
540,47,"['2017', 'w21']",2017,201721,2017-05-20,5,22.78642857142857,75.01425383366592,71.49452022077958,76.47653195858001
541,42,"['2017', 'w22']",2017,201722,2017-05-27,5,24.38192857142857,23.69306025780686,21.05158968363407,24.99946017823088
542,33,"['2017', 'w23']",2017,201723,2017-06-03,6,24.463357142857145,11.44033197654777,11.65061338638914,11.33040312982481
543,39,"['2017', 'w24']",2017,201724,2017-06-10,6,25.86057142857143,34.99538607267511,34.23683312710933,35.29031996202032
544,24,"['2017', 'w25']",2017,201725,2017-06-17,6,22.57685714285714,57.29242111012969,56.83087248548794,57.62380637455424
545,38,"['2017', 'w26']",2017,201726,2017-06-24,6,23.644571428571425,47.88970240632418,46.64468637641502,48.52851570035339
546,51,"['2017', 'w27']",2017,201727,2017-07-01,7,22.94685714285714,50.82516759080519,46.45580398126501,53.13995200833049
547,50,"['2017', 'w28']",2017,201728,2017-07-08,7,21.022285714285715,9.678908339724538,9.831870873078055,9.610596407116006
548,38,"['2017', 'w29']",2017,201729,2017-07-15,7,21.557714285714287,9.974206020390769,8.82065289809508,10.4779536873649
549,36,"['2017', 'w30']",2017,201730,2017-07-22,7,23.88528571428572,20.90552008091763,19.99581560005888,21.30760458839049
550,38,"['2017', 'w31']",2017,201731,2017-07-29,7,20.194000000000003,2.96231620304583,2.538664320989508,3.162415405643095
551,27,"['2017', 'w32']",2017,201732,2017-08-05,8,23.54642857142857,25.33447240107585,25.0118897964413,25.51706278302253
552,14,"['2017', 'w33']",2017,201733,2017-08-12,8,20.49,42.93613660124684,41.97251705962103,43.44508865185833
553,44,"['2017', 'w34']",2017,201734,2017-08-19,8,23.08285714285714,28.90376445310295,29.20650747432801,28.76274531740661
554,29,"['2017', 'w35']",2017,201735,2017-08-26,8,17.40592857142857,22.00951444869244,20.3704921832983,22.78155284791912
555,31,"['2017', 'w36']",2017,201736,2017-09-02,9,22.16857142857143,48.51130760695011,49.54086026223963,48.11709409886544
556,39,"['2017', 'w37']",2017,201737,2017-09-09,9,17.831,54.55174222108463,53.71143117066167,54.75414954839496
557,37,"['2017', 'w38']",2017,201738,2017-09-16,9,22.191142857142854,60.45407248567496,62.50786120235057,59.31898413973117
558,42,"['2017', 'w39']",2017,201739,2017-09-23,9,22.99328571428572,38.40772344029861,37.64376287229972,38.64747356154503
559,31,"['2017', 'w40']",2017,201740,2017-09-30,9,22.389,47.13399457833621,48.94543390412262,46.23887647259126
560,29,"['2017', 'w41']",2017,201741,2017-10-07,10,24.317142857142855,62.92345454853994,66.80339856954014,61.12341168298633
561,27,"['2017', 'w42']",2017,201742,2017-10-14,10,22.78257142857143,29.06588221899106,29.93065072004346,28.67941154689964
562,27,"['2017', 'w43']",2017,201743,2017-10-21,10,22.587714285714288,30.4562286207816,28.37287916538221,31.35844090050514
563,24,"['2017', 'w44']",2017,201744,2017-10-28,10,16.0335,71.562650883002,73.36629491704673,70.63398697108305
564,27,"['2017', 'w45']",2017,201745,2017-11-04,11,21.86507142857143,32.02472489978118,31.63387052356333,32.14288549040436
565,22,"['2017', 'w46']",2017,201746,2017-11-11,11,25.779357142857148,27.77995214097799,31.66279832913679,26.04480877316326
566,28,"['2017', 'w47']",2017,201747,2017-11-18,11,22.099571428571423,90.03660594174475,87.23688366608918,91.24917548905819
567,21,"['2017', 'w48']",2017,201748,2017-11-25,11,22.294928571428574,14.6400522666119,16.53744654448136,13.86674116838963
568,30,"['2017', 'w49']",2017,201749,2017-12-02,12,22.002142857142857,49.07748771888579,50.98003850835534,48.24165483111635
569,14,"['2017', 'w50']",2017,201750,2017-12-09,12,20.94742857142857,40.38284165439015,38.75817961255133,40.99481769592391
570,22,"['2017', 'w51']",2017,201751,2017-12-16,12,20.9565,2.250986022280502,0.2821759551043672,3.130214343158477
571,19,"['2017', 'w52']",2017,201752,2017-12-23,12,21.94421428571428,1.437746724823345,1.009213661801988,1.606862039303561
572,16,"['2018', 'w01']",2018,201801,2018-01-06,1,23.26664285714286,40.02067369324304,41.17964958154062,39.27733608845176
573,35,"['2018', 'w02']",2018,201802,2018-01-13,1,18.366214285714285,32.7557701897335,32.81827138449259,32.60256547599757
574,26,"['2018', 'w03']",2018,201803,2018-01-20,1,24.1025,27.83524202185948,32.68112130188136,25.5903078711361
575,26,"['2018', 'w04']",2018,201804,2018-01-27,1,21.187214285714287,12.62149623870398,10.64215813673637,13.6253909886977
576,30,"['2018', 'w05']",2018,201805,2018-02-03,2,24.441642857142853,44.18344324326409,45.46117877130924,43.52730366636854
577,22,"['2018', 'w06']",2018,201806,2018-02-10,2,23.76778571428572,0.0,0.0,0.0
578,23,"['2018', 'w07']",2018,201807,2018-02-17,2,22.232857142857146,19.89619335357102,24.87601730835035,17.53297214201831
579,21,"['2018', 'w08']",2018,201808,2018-02-24,2,22.464,2.433893360974136,0.1963733083384049,3.441495415923792
580,25,"['2018', 'w09']",2018,201809,2018-03-03,3,24.53157142857143,0.0,0.0,0.0
581,22,"['2018', 'w10']",2018,201810,2018-03-10,3,22.877928571428576,9.940256645915934,12.72597911116006,8.373831396146652
582,14,"['2018', 'w11']",2018,201811,2018-03-17,3,25.203142857142858,0.7500108942078851,0.4177360949308976,0.8935515554673081
583,24,"['2018', 'w12']",2018,201812,2018-03-24,3,22.765642857142858,42.40882631991381,44.25552070497891,41.56526239847918
584,20,"['2018', 'w13']",2018,201813,2018-03-31,3,24.499357142857146,49.30677958801435,48.14788177024915,49.86259245610019
585,24,"['2018', 'w14']",2018,201814,2018-04-07,4,24.81242857142857,70.65881503900997,73.65590751528165,69.30660232447703
586,22,"['2018', 'w15']",2018,201815,2018-04-14,4,22.708928571428572,63.2581808095632,59.39755898305183,64.90304493444776
587,22,"['2018', 'w16']",2018,201816,2018-04-21,4,24.693785714285717,19.24912854726,17.79503012371524,19.88726963537549
588,20,"['2018', 'w17']",2018,201817,2018-04-28,4,24.712857142857146,71.54646605840605,72.83927718855908,70.93769581607722
589,24,"['2018', 'w18']",2018,201818,2018-05-05,5,25.19607142857143,70.16691357202343,72.66163378982728,68.85421483035482
590,20,"['2018', 'w19']",2018,201819,2018-05-12,5,22.89592857142857,67.40419753231885,66.13145318284704,67.97307132056001
591,21,"['2018', 'w20']",2018,201820,2018-05-19,5,23.850071428571425,95.22073582388973,100.5759747274832,92.57317740785966
592,17,"['2018', 'w21']",2018,201821,2018-05-26,5,22.243000000000002,87.21710537975525,82.8695460089163,89.10652583039135
593,19,"['2018', 'w22']",2018,201822,2018-06-02,6,23.205785714285717,71.64722375333572,73.7304466943234,70.83596112050047
594,23,"['2018', 'w23']",2018,201823,2018-06-09,6,20.932928571428565,17.17893892161393,16.64215957127907,17.3941463889332
595,22,"['2018', 'w24']",2018,201824,2018-06-16,6,17.169285714285714,22.8924613361937,21.5549596162234,23.63696427826488
596,23,"['2018', 'w25']",2018,201825,2018-06-23,6,23.832428571428572,16.44657741956747,14.89363813146877,17.25677349835361
597,23,"['2018', 'w26']",2018,201826,2018-06-30,6,21.204714285714285,45.29133685472563,44.78946145122178,45.60829050726847
598,27,"['2018', 'w27']",2018,201827,2018-07-07,7,22.897928571428572,30.12205051547428,28.63668305528337,30.87410672085548
599,35,"['2018', 'w28']",2018,201828,2018-07-14,7,23.194142857142854,7.875354722226938,7.768225909258433,7.974265010641256
600,22,"['2018', 'w29']",2018,201829,2018-07-21,7,19.05142857142857,5.765035295516572,7.508440572858433,5.0203644997483
601,19,"['2018', 'w30']",2018,201830,2018-07-28,7,23.234642857142855,33.63700150645239,30.15369040493804,35.2060944128474
602,20,"['2018', 'w31']",2018,201831,2018-08-04,8,22.62985714285714,27.87129159668014,29.4121047526742,27.08868844301329
603,22,"['2018', 'w32']",2018,201832,2018-08-11,8,22.023071428571424,16.2075175335719,14.42300234658707,17.00484078849128
604,18,"['2018', 'w33']",2018,201833,2018-08-18,8,18.59507142857143,36.0210968915912,34.02979648968449,37.07207286245097
605,25,"['2018', 'w34']",2018,201834,2018-08-25,8,21.448357142857144,7.832415083589165,8.078931912103137,7.707486668557203
606,27,"['2018', 'w35']",2018,201835,2018-09-01,9,24.25971428571429,40.81020004110705,41.43105664529663,40.55270552285221
607,25,"['2018', 'w36']",2018,201836,2018-09-08,9,24.756071428571428,62.84701046887938,64.57016055480294,61.98789582810271
608,12,"['2018', 'w37']",2018,201837,2018-09-15,9,25.885428571428577,41.75258779277247,42.65560662135986,41.19827589124715
609,22,"['2018', 'w38']",2018,201838,2018-09-22,9,24.272,34.49988976243321,35.10776283522159,34.11756454870242
610,22,"['2018', 'w39']",2018,201839,2018-09-29,9,22.57728571428572,56.82920400763492,56.12910631290381,57.08168940445698
611,27,"['2018', 'w40']",2018,201840,2018-10-06,10,22.56207142857143,87.86588078394617,93.067003202208,85.32422921460703
612,23,"['2018', 'w41']",2018,201841,2018-10-13,10,22.67721428571428,77.0090914331353,76.19373085556398,77.2908284583223
613,24,"['2018', 'w42']",2018,201842,2018-10-20,10,22.6075,37.89937369475543,43.35085780309595,35.3539628352594
614,24,"['2018', 'w43']",2018,201843,2018-10-27,10,19.606142857142856,38.1945889791355,39.59966766799706,37.50475359509844
615,17,"['2018', 'w44']",2018,201844,2018-11-03,11,24.441142857142854,46.55208051844781,48.63354818417831,45.44054884298132
616,20,"['2018', 'w45']",2018,201845,2018-11-10,11,22.53335714285714,30.39883179327241,33.0562642959005,29.52063973474939
617,15,"['2018', 'w46']",2018,201846,2018-11-17,11,22.496285714285712,28.65485980197439,28.31506110251238,28.39808493590137
618,41,"['2018', 'w47']",2018,201847,2018-11-24,11,23.138785714285717,61.38116143371813,65.42197721085111,59.68664290642521
619,28,"['2018', 'w48']",2018,201848,2018-12-01,12,21.436857142857143,66.0136559872558,63.43063318879133,67.06114018335255
620,12,"['2018', 'w49']",2018,201849,2018-12-08,12,22.156285714285712,6.260106713878755,5.855196222360584,6.587604956889373
621,27,"['2018', 'w50']",2018,201850,2018-12-15,12,17.271,17.0061194528452,16.07686931960249,17.34106017143354
622,17,"['2018', 'w51']",2018,201851,2018-12-22,12,19.07107142857143,7.186195999026224,6.909809093198914,7.298138123750687
623,17,"['2018', 'w52']",2018,201852,2018-12-29,12,23.723142857142854,1.267031060659991,1.186993133920978,1.300537345032079
624,23,"['2019', 'w01']",2019,201901,2019-01-05,1,25.608142857142855,0.0,0.0,0.0
625,30,"['2019', 'w02']",2019,201902,2019-01-12,1,20.93614285714286,47.28906256506431,49.44569325470117,46.19432254056319
626,24,"['2019', 'w03']",2019,201903,2019-01-19,1,19.335428571428572,0.3646905776148571,0.0,0.5272134710889345
627,11,"['2019', 'w04']",2019,201904,2019-01-26,1,22.664142857142853,5.352711783356104,5.092413220428615,5.460141702420121
628,17,"['2019', 'w05']",2019,201905,2019-02-02,2,23.246785714285718,18.02877777163469,19.10117111666767,17.5561871062725
629,19,"['2019', 'w06']",2019,201906,2019-02-09,2,22.660357142857148,1.789182846409116,1.703738758529442,1.779287108150097
630,19,"['2019', 'w07']",2019,201907,2019-02-16,2,24.311,8.574461712539007,9.593008147345651,8.080294283814386
631,9,"['2019', 'w08']",2019,201908,2019-02-23,2,24.82057142857143,41.54210992757083,42.15806238754936,41.10042106711536
632,18,"['2019', 'w09']",2019,201909,2019-03-02,3,26.21614285714286,12.60561522726612,15.15602120500832,11.39490145040215
633,15,"['2019', 'w10']",2019,201910,2019-03-09,3,21.398857142857143,22.11235639503766,23.53191527928707,21.4632281010304
634,14,"['2019', 'w11']",2019,201911,2019-03-16,3,21.49178571428572,7.358620949583721,7.335907120635544,7.377772271305048
635,12,"['2019', 'w12']",2019,201912,2019-03-23,3,20.550857142857144,30.50688129185275,29.75135698733123,30.82762189502017
636,21,"['2019', 'w13']",2019,201913,2019-03-30,3,21.638357142857146,37.7363931980603,37.33301149313002,37.94751653190053
637,18,"['2019', 'w14']",2019,201914,2019-04-06,4,18.13028571428572,104.4416821620469,107.2202325097605,103.2279456217355
638,11,"['2019', 'w15']",2019,201915,2019-04-13,4,24.52842857142857,23.10687778444887,22.63757420830105,23.25952200583362
639,18,"['2019', 'w16']",2019,201916,2019-04-20,4,22.57371428571429,64.19048002906337,67.12452773287677,62.67997903441071
640,28,"['2019', 'w17']",2019,201917,2019-04-27,4,24.066999999999997,47.95026329722648,49.17688938569331,47.36259251734533
641,22,"['2019', 'w18']",2019,201918,2019-05-04,5,22.99492857142857,18.12753899439708,17.15752833229332,18.59826827771073
642,16,"['2019', 'w19']",2019,201919,2019-05-11,5,19.826,47.73653796618299,48.38611598867149,47.20068706438083
643,26,"['2019', 'w20']",2019,201920,2019-05-18,5,20.234857142857145,67.37007007083784,63.65419701700625,69.0501932586005
644,27,"['2019', 'w21']",2019,201921,2019-05-25,5,23.59,103.2976113909494,104.3563585161587,102.6919558781003
645,24,"['2019', 'w22']",2019,201922,2019-06-01,6,22.867500000000003,70.74088970619293,70.00033392721903,71.00531764380429
646,32,"['2019', 'w23']",2019,201923,2019-06-08,6,22.531571428571425,34.77735231740521,32.53602706314861,35.97602609111628
647,25,"['2019', 'w24']",2019,201924,2019-06-15,6,22.952785714285717,35.40701411437627,34.78708940658017,35.75963336163704
648,25,"['2019', 'w25']",2019,201925,2019-06-22,6,20.49007142857143,11.51405529520667,11.47683489956142,11.59093611527474
649,23,"['2019', 'w26']",2019,201926,2019-06-29,6,23.175857142857147,14.30765593859566,14.04030039955452,14.46074463848127
650,39,"['2019', 'w27']",2019,201927,2019-07-06,7,23.599857142857147,33.32821803012379,32.59587448368902,33.63456194810911
651,28,"['2019', 'w28']",2019,201928,2019-07-13,7,22.025357142857146,11.64102616531519,12.01717502667708,11.39734197652668
652,37,"['2019', 'w29']",2019,201929,2019-07-20,7,24.179857142857145,16.74312083877797,17.04488697351465,16.654378693585
653,23,"['2019', 'w30']",2019,201930,2019-07-27,7,24.233357142857145,13.4809796274725,12.85179916268961,13.78663184172517
654,25,"['2019', 'w31']",2019,201931,2019-08-03,8,21.477857142857147,10.91007456298275,11.56888671543287,10.62408561990895
655,36,"['2019', 'w32']",2019,201932,2019-08-10,8,24.601714285714284,5.639812740433164,5.137114815665903,5.8011388156939
656,34,"['2019', 'w33']",2019,201933,2019-08-17,8,24.4345,6.413075232234696,6.05158721053082,6.622210277111158
657,40,"['2019', 'w34']",2019,201934,2019-08-24,8,22.261357142857147,7.025463932782731,6.864425798717905,7.071758254432896
658,43,"['2019', 'w35']",2019,201935,2019-08-31,8,25.03907142857143,5.943097711343669,5.391657416083387,6.178553262872434
659,28,"['2019', 'w36']",2019,201936,2019-09-07,9,23.712142857142855,15.15803535528297,14.9337231727038,15.21485529842726
660,30,"['2019', 'w37']",2019,201937,2019-09-14,9,22.021071428571425,32.99520763982645,35.96266440181916,31.5063139965228
661,49,"['2019', 'w38']",2019,201938,2019-09-21,9,21.836214285714284,42.93495909473373,41.54892073138324,43.42328664162837
662,45,"['2019', 'w39']",2019,201939,2019-09-28,9,22.862214285714284,66.16084840323303,68.47764558193188,64.64721865894597
663,35,"['2019', 'w40']",2019,201940,2019-10-05,10,23.691999999999997,32.10586704442716,33.89258312510984,31.40744661727083
664,29,"['2019', 'w41']",2019,201941,2019-10-12,10,23.142142857142854,37.03947881129597,40.30204725012112,35.38683362728959
665,26,"['2019', 'w42']",2019,201942,2019-10-19,10,22.215142857142855,52.6807332453062,51.21470471442034,53.22369210982543
666,29,"['2019', 'w43']",2019,201943,2019-10-26,10,23.29585714285714,61.52187185820642,60.57160710228815,62.03398801536735
667,17,"['2019', 'w44']",2019,201944,2019-11-02,11,23.271714285714282,41.12720940418809,41.27793897361571,40.90116590622369
668,35,"['2019', 'w45']",2019,201945,2019-11-09,11,23.949571428571428,70.70758161421297,70.93383554652118,70.61484481719657
669,16,"['2019', 'w46']",2019,201946,2019-11-16,11,24.37314285714286,62.53877500944023,61.99420661649843,62.7642153825235
670,21,"['2019', 'w47']",2019,201947,2019-11-23,11,24.55164285714286,23.26601477747692,23.98888481020351,22.9171954990527
671,15,"['2019', 'w48']",2019,201948,2019-11-30,11,21.43028571428571,15.60731346345144,15.8626944233254,15.4627292096068
672,20,"['2019', 'w49']",2019,201949,2019-12-07,12,23.005214285714285,9.035788451126685,6.591551973278395,10.15192040412798
673,30,"['2019', 'w50']",2019,201950,2019-12-14,12,23.116214285714282,26.45026262320074,26.97891653862552,26.22660309830937
674,14,"['2019', 'w51']",2019,201951,2019-12-21,12,21.851142857142854,13.32709637579855,14.84795515502709,12.60680449260484
675,5,"['2019', 'w52']",2019,201952,2019-12-28,12,23.223142857142854,17.38611989513049,15.82188167502915,18.02670031080552
