Date,temperature,ffill,backfill,LastDayWeek
2013-06-30,22.885857142857144,23.08571428571429,22.686000000000007,2013-07-06
2013-07-07,23.7965,24.314999999999998,23.278,2013-07-13
2013-07-14,24.19742857142857,23.89185714285714,24.503000000000004,2013-07-20
2013-07-21,24.768714285714285,23.912857142857145,25.624571428571432,2013-07-27
2013-07-28,22.38192857142857,22.562857142857137,22.200999999999997,2013-08-03
2013-08-04,23.604857142857146,23.701285714285714,23.50842857142857,2013-08-10
2013-08-11,24.234928571428572,23.833000000000002,24.636857142857142,2013-08-17
2013-08-18,25.206857142857142,25.7,24.713714285714282,2013-08-24
2013-08-25,25.788714285714285,25.354285714285712,26.223142857142857,2013-08-31
2013-09-01,27.000571428571426,27.508999999999997,26.492142857142856,2013-09-07
2013-09-08,23.879285714285714,23.453857142857142,24.304714285714287,2013-09-14
2013-09-15,25.791285714285713,25.534142857142857,26.04842857142857,2013-09-21
2013-09-22,23.46471428571428,28.181857142857147,18.74757142857143,2013-09-28
2013-09-29,26.195785714285716,26.085428571428572,26.306142857142856,2013-10-05
2013-10-06,25.589714285714287,26.00314285714286,25.176285714285715,2013-10-12
2013-10-13,20.145928571428573,16.931571428571427,23.360285714285713,2013-10-19
2013-10-20,22.098428571428574,24.748,19.448857142857147,2013-10-26
2013-10-27,24.210071428571432,24.416857142857143,24.00328571428571,2013-11-02
2013-11-03,23.83092857142857,23.069857142857142,24.591999999999995,2013-11-09
2013-11-10,24.118571428571425,24.353999999999996,23.883142857142854,2013-11-16
2013-11-17,25.50857142857143,24.927999999999997,26.08914285714286,2013-11-23
2013-11-24,25.312857142857144,24.93028571428572,25.695428571428575,2013-11-30
2013-12-01,23.875571428571426,23.267999999999997,24.483142857142855,2013-12-07
2013-12-08,23.755714285714287,23.691,23.82042857142857,2013-12-14
2013-12-15,24.476714285714284,24.265142857142855,24.688285714285712,2013-12-21
2013-12-22,19.415357142857143,18.693,20.137714285714285,2013-12-28
2013-12-29,23.294142857142862,23.386857142857146,23.201428571428576,2014-01-04
2014-01-05,21.166642857142858,21.17442857142857,21.158857142857148,2014-01-11
2014-01-12,23.71792857142857,23.726714285714284,23.709142857142858,2014-01-18
2014-01-19,22.679499999999997,23.18485714285714,22.174142857142858,2014-01-25
2014-01-26,22.031285714285712,21.897571428571432,22.165,2014-02-01
2014-02-02,21.444142857142857,20.755,22.133285714285712,2014-02-08
2014-02-09,24.345785714285714,24.770714285714288,23.920857142857148,2014-02-15
2014-02-16,22.77042857142857,22.62028571428571,22.920571428571428,2014-02-22
2014-02-23,24.499071428571426,24.450428571428567,24.54771428571428,2014-03-01
2014-03-02,21.434785714285717,21.187999999999995,21.681571428571427,2014-03-08
2014-03-09,21.035857142857143,20.73971428571428,21.331999999999997,2014-03-15
2014-03-16,25.053571428571427,25.016142857142857,25.091,2014-03-22
2014-03-23,25.310928571428573,26.053714285714282,24.568142857142856,2014-03-29
2014-03-30,24.934857142857144,24.186571428571426,25.683142857142858,2014-04-05
2014-04-06,25.347214285714283,25.391999999999996,25.30242857142857,2014-04-12
2014-04-13,24.456428571428575,24.830999999999996,24.08185714285714,2014-04-19
2014-04-20,24.394000000000002,24.830999999999996,23.956999999999997,2014-04-26
2014-04-27,23.70285714285714,23.787571428571425,23.618142857142857,2014-05-03
2014-05-04,22.919999999999998,27.505,18.335000000000004,2014-05-10
2014-05-11,24.795214285714287,24.606,24.984428571428573,2014-05-17
2014-05-18,26.084,26.148285714285713,26.019714285714283,2014-05-24
2014-05-25,25.37935714285714,25.70171428571428,25.056999999999995,2014-05-31
2014-06-01,23.896500000000003,21.325,26.46800000000001,2014-06-07
2014-06-08,27.18535714285714,27.549142857142858,26.821571428571424,2014-06-14
2014-06-15,23.117571428571434,23.448142857142862,22.787000000000003,2014-06-21
2014-06-22,23.624214285714288,23.12371428571429,24.124714285714287,2014-06-28
2014-06-29,23.82385714285714,24.73071428571428,22.917,2014-07-05
2014-07-06,25.989928571428567,25.937428571428573,26.042428571428577,2014-07-12
2014-07-13,25.287142857142857,26.225714285714293,24.34857142857143,2014-07-19
2014-07-20,23.68228571428571,23.575428571428574,23.789142857142856,2014-07-26
2014-07-27,22.485428571428574,23.267857142857142,21.703000000000003,2014-08-02
2014-08-03,20.958571428571428,23.55742857142857,18.35971428571429,2014-08-09
2014-08-10,22.965928571428574,22.43414285714286,23.497714285714288,2014-08-16
2014-08-17,25.899285714285718,26.057714285714294,25.740857142857145,2014-08-23
2014-08-24,24.111428571428572,23.614571428571427,24.60828571428571,2014-08-30
2014-08-31,24.10085714285714,24.71057142857143,23.491142857142865,2014-09-06
2014-09-07,25.35235714285714,27.047285714285717,23.65742857142857,2014-09-13
2014-09-14,25.330785714285717,24.821857142857144,25.839714285714287,2014-09-20
2014-09-21,27.053785714285716,27.580285714285715,26.527285714285714,2014-09-27
2014-09-28,26.29242857142857,26.35842857142857,26.226428571428574,2014-10-04
2014-10-05,28.707571428571423,30.177857142857142,27.23728571428571,2014-10-11
2014-10-12,25.098142857142857,24.133000000000006,26.063285714285712,2014-10-18
2014-10-19,25.97742857142857,25.419857142857143,26.535,2014-10-25
2014-10-26,26.560000000000002,26.384999999999998,26.735000000000007,2014-11-01
2014-11-02,23.38107142857143,23.15757142857143,23.604571428571433,2014-11-08
2014-11-09,23.942714285714292,25.795428571428577,22.090000000000003,2014-11-15
2014-11-16,23.51842857142857,24.268,22.768857142857144,2014-11-22
2014-11-23,21.538214285714282,22.373428571428573,20.703,2014-11-29
2014-11-30,23.755571428571432,23.511285714285716,23.99985714285714,2014-12-06
2014-12-07,25.58092857142857,25.26085714285714,25.901,2014-12-13
2014-12-14,24.458714285714283,25.790714285714284,23.126714285714286,2014-12-20
2014-12-21,23.396642857142858,23.469,23.324285714285715,2014-12-27
2014-12-28,22.66407142857143,21.856142857142856,23.472,2015-01-03
2015-01-04,24.01842857142857,24.01842857142857,24.01842857142857,2015-01-10
2015-01-11,16.11185714285714,16.431428571428572,15.792285714285713,2015-01-17
2015-01-18,22.049714285714288,21.496714285714283,22.602714285714285,2015-01-24
2015-01-25,23.298785714285714,24.375571428571426,22.222,2015-01-31
2015-02-01,14.783285714285713,18.18528571428572,11.381285714285713,2015-02-07
2015-02-08,15.829928571428571,11.908714285714286,19.75114285714286,2015-02-14
2015-02-15,24.401214285714282,24.237571428571425,24.56485714285714,2015-02-21
2015-02-22,24.285,25.49314285714286,23.07685714285714,2015-02-28
2015-03-01,24.593357142857144,24.65028571428571,24.536428571428576,2015-03-07
2015-03-08,26.429714285714287,26.293428571428574,26.566000000000003,2015-03-14
2015-03-15,27.083214285714288,26.761428571428574,27.405,2015-03-21
2015-03-22,25.920357142857142,26.62585714285714,25.214857142857145,2015-03-28
2015-03-29,22.78192857142857,23.181714285714285,22.382142857142856,2015-04-04
2015-04-05,23.611285714285714,22.46057142857143,24.762,2015-04-11
2015-04-12,27.465499999999995,26.62157142857143,28.309428571428565,2015-04-18
2015-04-19,25.18285714285714,26.145857142857146,24.21985714285714,2015-04-25
2015-04-26,27.367071428571425,27.029999999999994,27.704142857142852,2015-05-02
2015-05-03,26.079928571428574,26.050000000000004,26.109857142857145,2015-05-09
2015-05-10,23.33257142857143,25.17685714285715,21.48828571428572,2015-05-16
2015-05-17,23.443357142857145,24.074142857142864,22.81257142857143,2015-05-23
2015-05-24,17.18942857142857,17.525428571428566,16.85342857142857,2015-05-30
2015-05-31,26.73257142857143,25.337999999999997,28.127142857142854,2015-06-06
2015-06-07,25.068285714285715,27.259714285714285,22.876857142857148,2015-06-13
2015-06-14,22.15292857142857,23.28871428571429,21.017142857142854,2015-06-20
2015-06-21,25.797785714285713,25.51028571428572,26.08528571428571,2015-06-27
2015-06-28,27.498214285714287,27.047428571428572,27.949,2015-07-04
2015-07-05,26.05142857142857,26.165285714285716,25.937571428571434,2015-07-11
2015-07-12,21.589285714285715,21.234999999999996,21.94357142857143,2015-07-18
2015-07-19,25.17285714285714,24.822,25.523714285714284,2015-07-25
2015-07-26,26.604714285714287,26.994142857142855,26.21528571428571,2015-08-01
2015-08-02,26.019000000000002,27.726999999999997,24.311000000000003,2015-08-08
2015-08-09,20.957285714285717,25.96557142857143,15.949,2015-08-15
2015-08-16,23.973357142857143,23.627285714285716,24.319428571428574,2015-08-22
2015-08-23,23.79785714285714,23.772142857142853,23.823571428571427,2015-08-29
2015-08-30,25.409285714285716,25.246857142857145,25.571714285714286,2015-09-05
2015-09-06,25.749285714285715,25.97857142857143,25.520000000000003,2015-09-12
2015-09-13,26.22585714285714,25.999142857142857,26.452571428571428,2015-09-19
2015-09-20,24.12092857142857,24.84357142857143,23.398285714285713,2015-09-26
2015-09-27,26.304642857142856,26.825999999999997,25.783285714285714,2015-10-03
2015-10-04,21.669999999999998,26.950999999999997,16.389,2015-10-10
2015-10-11,21.669999999999998,26.950999999999997,16.389,2015-10-17
2015-10-18,26.336071428571426,26.54114285714286,26.130999999999997,2015-10-24
2015-10-25,27.88442857142857,27.62157142857143,28.147285714285715,2015-10-31
2015-11-01,26.450857142857142,27.112571428571425,25.789142857142856,2015-11-07
2015-11-08,25.36114285714286,26.787428571428567,23.93485714285714,2015-11-14
2015-11-15,23.033214285714283,25.355999999999998,20.71042857142857,2015-11-21
2015-11-22,25.988142857142854,26.43257142857143,25.543714285714287,2015-11-28
2015-11-29,24.773285714285716,24.28985714285714,25.25671428571428,2015-12-05
2015-12-06,25.797,25.637285714285717,25.95671428571429,2015-12-12
2015-12-13,22.930214285714282,24.217000000000002,21.643428571428565,2015-12-19
2015-12-20,23.016428571428573,22.925142857142855,23.107714285714287,2015-12-26
2015-12-27,22.255642857142856,21.654857142857143,22.856428571428573,2016-01-02
2016-01-03,22.744857142857143,23.17357142857143,22.31614285714286,2016-01-09
2016-01-10,24.93492857142857,23.960714285714285,25.909142857142857,2016-01-16
2016-01-17,25.693857142857148,25.378571428571433,26.00914285714286,2016-01-23
2016-01-24,24.786357142857145,24.324142857142853,25.248571428571427,2016-01-30
2016-01-31,23.042,22.645714285714288,23.438285714285715,2016-02-06
2016-02-07,22.06085714285714,22.106142857142856,22.01557142857143,2016-02-13
2016-02-14,25.8358,26.6024,25.0692,2016-02-20
2016-02-21,,,,2016-02-27
2016-02-28,24.915785714285715,24.509714285714292,25.32185714285714,2016-03-05
2016-03-06,26.338714285714282,26.34528571428572,26.332142857142856,2016-03-12
2016-03-13,24.845214285714285,24.203285714285716,25.48714285714286,2016-03-19
2016-03-20,25.129071428571425,25.102714285714285,25.15542857142857,2016-03-26
2016-03-27,25.047714285714285,24.30971428571429,25.785714285714285,2016-04-02
2016-04-03,24.872857142857146,25.175,24.570714285714285,2016-04-09
2016-04-10,25.43007142857143,24.27685714285715,26.58328571428572,2016-04-16
2016-04-17,27.197142857142858,27.797714285714285,26.596571428571433,2016-04-23
2016-04-24,19.949000000000005,20.96757142857143,18.93042857142857,2016-04-30
2016-05-01,23.210000000000004,22.609000000000005,23.811000000000003,2016-05-07
2016-05-08,24.707428571428572,24.220142857142857,25.19471428571428,2016-05-14
2016-05-15,27.790357142857143,27.821571428571435,27.75914285714286,2016-05-21
2016-05-22,24.71335714285714,24.361285714285714,25.065428571428573,2016-05-28
2016-05-29,24.735142857142854,23.744285714285716,25.726,2016-06-04
2016-06-05,20.08442857142857,20.369000000000003,19.799857142857142,2016-06-11
2016-06-12,24.576214285714283,24.76885714285714,24.383571428571425,2016-06-18
2016-06-19,22.0975,21.983857142857143,22.211142857142857,2016-06-25
2016-06-26,17.072714285714287,16.830428571428573,17.315,2016-07-02
2016-07-03,22.0905,20.182285714285715,23.998714285714282,2016-07-09
2016-07-10,23.340785714285715,24.735285714285713,21.946285714285718,2016-07-16
2016-07-17,20.04357142857143,20.33857142857143,19.74857142857143,2016-07-23
2016-07-24,23.84135714285714,23.32814285714286,24.35457142857143,2016-07-30
2016-07-31,25.18135714285714,24.99757142857143,25.365142857142853,2016-08-06
2016-08-07,24.493857142857145,24.073428571428572,24.91428571428571,2016-08-13
2016-08-14,22.138,22.47542857142857,21.800571428571427,2016-08-20
2016-08-21,25.19442857142857,23.39028571428571,26.99857142857142,2016-08-27
2016-08-28,23.20892857142857,23.619142857142858,22.798714285714286,2016-09-03
2016-09-04,21.78978571428571,20.279285714285713,23.300285714285714,2016-09-10
2016-09-11,23.738785714285715,24.221,23.25657142857143,2016-09-17
2016-09-18,27.597714285714286,27.749142857142854,27.44628571428571,2016-09-24
2016-09-25,25.891285714285715,26.186285714285713,25.59628571428571,2016-10-01
2016-10-02,25.774785714285713,25.118571428571425,26.431,2016-10-08
2016-10-09,25.130357142857143,23.709857142857143,26.550857142857144,2016-10-15
2016-10-16,23.06357142857143,19.685142857142857,26.442,2016-10-22
2016-10-23,26.150714285714283,26.49514285714286,25.80628571428571,2016-10-29
2016-10-30,21.907357142857144,23.06657142857143,20.748142857142856,2016-11-05
2016-11-06,25.211785714285718,25.25842857142857,25.165142857142857,2016-11-12
2016-11-13,23.003571428571433,22.361285714285714,23.645857142857146,2016-11-19
2016-11-20,21.720642857142856,20.869714285714284,22.571571428571428,2016-11-26
2016-11-27,23.935142857142857,24.088142857142856,23.782142857142855,2016-12-03
2016-12-04,21.406642857142856,22.351857142857142,20.46142857142857,2016-12-10
2016-12-11,19.817928571428574,18.862,20.773857142857143,2016-12-17
2016-12-18,24.742214285714287,24.59957142857143,24.88485714285714,2016-12-24
2016-12-25,19.677285714285716,19.91,19.44457142857143,2016-12-31
2017-01-01,22.24264285714286,22.280428571428576,22.204857142857144,2017-01-07
2017-01-08,22.25992857142857,21.706857142857142,22.813,2017-01-14
2017-01-15,22.31592857142857,22.041000000000004,22.590857142857146,2017-01-21
2017-01-22,24.89635714285714,24.782285714285713,25.010428571428573,2017-01-28
2017-01-29,23.737071428571426,23.548571428571424,23.925571428571427,2017-02-04
2017-02-05,25.41107142857143,25.576285714285714,25.245857142857144,2017-02-11
2017-02-12,24.225285714285718,24.01914285714286,24.431428571428572,2017-02-18
2017-02-19,21.513,21.754571428571428,21.271428571428572,2017-02-25
2017-02-26,23.772714285714283,23.292285714285715,24.253142857142855,2017-03-04
2017-03-05,22.997714285714284,23.038,22.957428571428572,2017-03-11
2017-03-12,19.385428571428573,19.539285714285715,19.23157142857143,2017-03-18
2017-03-19,24.162714285714287,23.702285714285715,24.62314285714286,2017-03-25
2017-03-26,22.897214285714284,23.046142857142858,22.74828571428571,2017-04-01
2017-04-02,22.59242857142857,22.372571428571426,22.812285714285714,2017-04-08
2017-04-09,23.934714285714282,23.50342857142857,24.365999999999996,2017-04-15
2017-04-16,22.143357142857145,23.435714285714287,20.851,2017-04-22
2017-04-23,23.1465,22.837714285714288,23.455285714285715,2017-04-29
2017-04-30,24.34685714285714,25.755428571428574,22.938285714285712,2017-05-06
2017-05-07,17.052285714285713,14.744000000000002,19.36057142857143,2017-05-13
2017-05-14,22.78642857142857,22.290714285714284,23.282142857142855,2017-05-20
2017-05-21,24.38192857142857,23.910428571428575,24.85342857142857,2017-05-27
2017-05-28,24.463357142857145,24.78157142857143,24.145142857142854,2017-06-03
2017-06-04,25.86057142857143,26.29,25.431142857142856,2017-06-10
2017-06-11,22.57685714285714,22.592142857142857,22.561571428571426,2017-06-17
2017-06-18,23.644571428571425,22.749999999999996,24.539142857142853,2017-06-24
2017-06-25,22.94685714285714,22.975285714285715,22.91842857142857,2017-07-01
2017-07-02,21.022285714285715,21.955714285714286,20.08885714285714,2017-07-08
2017-07-09,21.557714285714287,21.409714285714283,21.705714285714286,2017-07-15
2017-07-16,23.885285714285715,23.969428571428573,23.80114285714286,2017-07-22
2017-07-23,20.194,19.693571428571428,20.69442857142857,2017-07-29
2017-07-30,23.54642857142857,23.26585714285714,23.826999999999998,2017-08-05
2017-08-06,20.490000000000002,21.428428571428572,19.55157142857143,2017-08-12
2017-08-13,23.08285714285714,23.473999999999997,22.691714285714284,2017-08-19
2017-08-20,17.40592857142857,17.781,17.030857142857144,2017-08-26
2017-08-27,22.16857142857143,21.33057142857143,23.006571428571426,2017-09-02
2017-09-03,17.831,20.682999999999996,14.978999999999997,2017-09-09
2017-09-10,22.191142857142857,21.62157142857143,22.760714285714283,2017-09-16
2017-09-17,22.993285714285715,23.56842857142857,22.418142857142858,2017-09-23
2017-09-24,22.389,21.235714285714288,23.542285714285715,2017-09-30
2017-10-01,24.31714285714285,24.044999999999995,24.589285714285715,2017-10-07
2017-10-08,22.78257142857143,22.28614285714286,23.279000000000003,2017-10-14
2017-10-15,22.587714285714288,23.66514285714286,21.510285714285715,2017-10-21
2017-10-22,16.0335,16.253142857142855,15.813857142857144,2017-10-28
2017-10-29,21.86507142857143,21.24042857142857,22.489714285714285,2017-11-04
2017-11-05,25.779357142857144,25.184857142857144,26.37385714285714,2017-11-11
2017-11-12,22.099571428571426,24.070714285714285,20.12842857142857,2017-11-18
2017-11-19,22.294928571428574,22.15757142857143,22.43228571428571,2017-11-25
2017-11-26,22.00214285714286,23.038,20.966285714285714,2017-12-02
2017-12-03,20.94742857142857,20.361857142857144,21.532999999999998,2017-12-09
2017-12-10,20.9565,20.78142857142857,21.131571428571426,2017-12-16
2017-12-17,21.944214285714285,21.936857142857146,21.95157142857143,2017-12-23
2017-12-24,21.899214285714287,20.899142857142856,22.899285714285714,2017-12-30
2017-12-31,23.26664285714286,22.988857142857146,23.544428571428572,2018-01-06
2018-01-07,18.366214285714285,19.487285714285715,17.24514285714286,2018-01-13
2018-01-14,24.102499999999996,24.07857142857143,24.12642857142857,2018-01-20
2018-01-21,21.187214285714283,21.50014285714286,20.874285714285715,2018-01-27
2018-01-28,24.441642857142856,24.94114285714286,23.94214285714286,2018-02-03
2018-02-04,23.767785714285715,24.061285714285713,23.474285714285717,2018-02-10
2018-02-11,22.232857142857142,21.864,22.601714285714284,2018-02-17
2018-02-18,22.464000000000002,22.443428571428573,22.484571428571428,2018-02-24
2018-02-25,24.53157142857143,24.697000000000003,24.366142857142858,2018-03-03
2018-03-04,22.877928571428576,22.707142857142856,23.048714285714286,2018-03-10
2018-03-11,25.20314285714286,25.47342857142857,24.932857142857138,2018-03-17
2018-03-18,22.76564285714286,22.74571428571429,22.785571428571433,2018-03-24
2018-03-25,24.499357142857143,24.73914285714286,24.25957142857143,2018-03-31
2018-04-01,24.812428571428573,24.702285714285715,24.922571428571434,2018-04-07
2018-04-08,22.708928571428572,22.63742857142857,22.780428571428576,2018-04-14
2018-04-15,24.693785714285717,23.99885714285714,25.388714285714283,2018-04-21
2018-04-22,24.712857142857143,24.388857142857148,25.036857142857144,2018-04-28
2018-04-29,25.196071428571432,24.665857142857142,25.726285714285716,2018-05-05
2018-05-06,22.895928571428573,24.239285714285717,21.55257142857143,2018-05-12
2018-05-13,23.850071428571425,23.955285714285715,23.744857142857143,2018-05-19
2018-05-20,22.243,22.296714285714284,22.189285714285717,2018-05-26
2018-05-27,23.205785714285717,23.187142857142856,23.224428571428575,2018-06-02
2018-06-03,20.932928571428565,21.70771428571428,20.158142857142856,2018-06-09
2018-06-10,17.169285714285714,17.263857142857145,17.07471428571429,2018-06-16
2018-06-17,23.83242857142857,23.800714285714285,23.864142857142856,2018-06-23
2018-06-24,21.204714285714285,21.050999999999995,21.358428571428572,2018-06-30
2018-07-01,22.897928571428572,22.712142857142858,23.083714285714287,2018-07-07
2018-07-08,23.194142857142854,23.161571428571428,23.226714285714284,2018-07-14
2018-07-15,19.05142857142857,19.102999999999998,18.99985714285714,2018-07-21
2018-07-22,23.234642857142855,24.124285714285715,22.345,2018-07-28
2018-07-29,22.62985714285714,23.511142857142858,21.74857142857143,2018-08-04
2018-08-05,22.023071428571427,22.929857142857145,21.116285714285713,2018-08-11
2018-08-12,18.59507142857143,17.62914285714286,19.561,2018-08-18
2018-08-19,21.448357142857144,20.928285714285717,21.96842857142857,2018-08-25
2018-08-26,24.25971428571429,24.93342857142857,23.586000000000002,2018-09-01
2018-09-02,24.756071428571428,25.282571428571426,24.22957142857143,2018-09-08
2018-09-09,25.885428571428577,25.95642857142857,25.814428571428575,2018-09-15
2018-09-16,24.272,24.826857142857143,23.717142857142857,2018-09-22
2018-09-23,22.577285714285715,24.006571428571426,21.148,2018-09-29
2018-09-30,22.562071428571432,22.187857142857144,22.93628571428571,2018-10-06
2018-10-07,22.677214285714285,20.397571428571432,24.95685714285715,2018-10-13
2018-10-14,22.607499999999998,23.038714285714285,22.17628571428571,2018-10-20
2018-10-21,19.606142857142856,18.13228571428571,21.080000000000002,2018-10-27
2018-10-28,24.441142857142854,25.65028571428571,23.232,2018-11-03
2018-11-04,22.53335714285714,22.126,22.940714285714286,2018-11-10
2018-11-11,22.496285714285712,22.434428571428572,22.558142857142855,2018-11-17
2018-11-18,23.138785714285714,23.44685714285714,22.830714285714286,2018-11-24
2018-11-25,21.436857142857143,20.84357142857143,22.03014285714286,2018-12-01
2018-12-02,22.156285714285712,22.062999999999995,22.249571428571432,2018-12-08
2018-12-09,17.271,17.01,17.532000000000004,2018-12-15
2018-12-16,19.07107142857143,19.312428571428573,18.829714285714285,2018-12-22
2018-12-23,23.723142857142854,24.004285714285714,23.442,2018-12-29
2018-12-30,25.608142857142855,25.608142857142855,25.608142857142855,2019-01-05
2019-01-06,20.93614285714286,21.628714285714285,20.243571428571432,2019-01-12
2019-01-13,19.33542857142857,19.559,19.11185714285714,2019-01-19
2019-01-20,22.664142857142856,21.895857142857146,23.432428571428574,2019-01-26
2019-01-27,23.246785714285718,23.02771428571429,23.465857142857143,2019-02-02
2019-02-03,22.660357142857144,23.28442857142857,22.036285714285714,2019-02-09
2019-02-10,24.311,24.113,24.508999999999997,2019-02-16
2019-02-17,24.82057142857143,24.690857142857144,24.950285714285716,2019-02-23
2019-02-24,26.21614285714286,26.60428571428571,25.828,2019-03-02
2019-03-03,21.398857142857143,23.987428571428573,18.810285714285715,2019-03-09
2019-03-10,21.49178571428572,20.155571428571427,22.828000000000003,2019-03-16
2019-03-17,20.550857142857144,18.750285714285717,22.351428571428574,2019-03-23
2019-03-24,21.638357142857142,22.005285714285716,21.271428571428572,2019-03-30
2019-03-31,18.130285714285716,18.02885714285714,18.231714285714283,2019-04-06
2019-04-07,24.528428571428574,25.501571428571424,23.555285714285713,2019-04-13
2019-04-14,22.57371428571429,21.90042857142857,23.246999999999996,2019-04-20
2019-04-21,24.067,22.51628571428571,25.61771428571429,2019-04-27
2019-04-28,22.99492857142857,21.490142857142853,24.499714285714283,2019-05-04
2019-05-05,19.825999999999997,17.89,21.761999999999997,2019-05-11
2019-05-12,20.234857142857145,18.996285714285712,21.473428571428567,2019-05-18
2019-05-19,23.59,23.52942857142857,23.650571428571425,2019-05-25
2019-05-26,22.867500000000003,23.76885714285714,21.96614285714286,2019-06-01
2019-06-02,22.531571428571425,23.36842857142857,21.69471428571428,2019-06-08
2019-06-09,22.952785714285714,22.829285714285714,23.076285714285717,2019-06-15
2019-06-16,20.49007142857143,17.789571428571428,23.190571428571424,2019-06-22
2019-06-23,23.175857142857144,20.824285714285715,25.527428571428572,2019-06-29
2019-06-30,23.599857142857143,23.87157142857143,23.328142857142858,2019-07-06
2019-07-07,22.025357142857143,23.094714285714282,20.956,2019-07-13
2019-07-14,24.179857142857145,23.709999999999997,24.649714285714285,2019-07-20
2019-07-21,24.233357142857148,24.372142857142858,24.094571428571435,2019-07-27
2019-07-28,21.477857142857143,21.17928571428572,21.77642857142857,2019-08-03
2019-08-04,24.601714285714284,24.676000000000005,24.527428571428572,2019-08-10
2019-08-11,24.434499999999996,24.637714285714285,24.231285714285715,2019-08-17
2019-08-18,22.261357142857143,20.967428571428574,23.555285714285713,2019-08-24
2019-08-25,25.03907142857143,24.973285714285712,25.104857142857146,2019-08-31
2019-09-01,23.712142857142855,24.406714285714287,23.017571428571426,2019-09-07
2019-09-08,22.021071428571428,26.587285714285713,17.454857142857147,2019-09-14
2019-09-15,21.836214285714284,19.763857142857145,23.90857142857143,2019-09-21
2019-09-22,22.862214285714284,23.78542857142857,21.938999999999997,2019-09-28
2019-09-29,23.692,24.844428571428573,22.539571428571435,2019-10-05
2019-10-06,23.142142857142858,22.166428571428575,24.117857142857144,2019-10-12
2019-10-13,22.215142857142858,24.743571428571425,19.686714285714288,2019-10-19
2019-10-20,23.29585714285714,22.742857142857144,23.848857142857145,2019-10-26
2019-10-27,23.271714285714285,22.99185714285714,23.551571428571428,2019-11-02
2019-11-03,23.949571428571428,23.971285714285717,23.92785714285714,2019-11-09
2019-11-10,24.37314285714286,24.63942857142857,24.10685714285714,2019-11-16
2019-11-17,24.55164285714286,24.70942857142857,24.393857142857144,2019-11-23
2019-11-24,21.43028571428571,21.85885714285714,21.001714285714282,2019-11-30
2019-12-01,23.005214285714285,23.67528571428571,22.335142857142852,2019-12-07
2019-12-08,23.116214285714282,23.110999999999997,23.121428571428574,2019-12-14
2019-12-15,21.851142857142857,21.728857142857144,21.97342857142857,2019-12-21
2019-12-22,23.223142857142857,22.088428571428572,24.357857142857146,2019-12-28
2019-12-29,21.166,21.166,21.166,2020-01-04
